share_women,list_rank,reservation,female_leader,number_of_residents,per_capita_income_rupees,incorp_year,manufacturing_product_share,public_goods_number
.369759,478,1,0,1230464,119278,1889,.1468236,3
.3697762,479,1,1,1214182,120704.1,1871,.1501715,7
.3698409,480,1,0,1849710,117686.5,1887,.1451731,3
.3698548,481,1,0,1677375,118415,1852,.1380239,5
.3699007,482,1,0,1033078,118591.3,1870,.1419601,3
.3699305,483,1,1,1479400,119077.7,1881,.1523399,7
.3699334,484,1,1,1644322,117136.1,1862,.1461308,9
.3699495,485,1,0,1537889,118020.3,1875,.151988,2
.3700013,486,1,1,2038003,118542.9,1890,.1463299,7
.3700829,487,1,0,1535403,118538,1892,.1451518,2
.3700846,488,1,1,705709,118870.3,1866,.1452272,6
.3700862,489,1,0,976546,119534.1,1879,.147589,1
.3701246,490,1,0,2151950,118635.8,1871,.1514386,3
.3704671,491,1,1,998472,118168.2,1873,.1499972,6
.370507,492,1,0,1504818,117297.5,1879,.1468298,2
.3705228,493,1,0,1241588,119759.4,1888,.1516647,2
.3706713,494,1,0,1591224,119046.2,1855,.1455209,2
.3715309,495,1,0,634882,120060.1,1870,.1463547,3
.3715528,496,1,1,1696552,118336.2,1860,.1546497,7
.3719891,497,1,0,1380088,119467,1882,.1550938,1
.3722618,498,1,1,1399961,118448.1,1872,.1475851,6
.3722968,499,1,1,2294167,117636.6,1889,.1515837,8
.3723761,500,1,0,589007,118760.1,1888,.1496904,3
.3723927,501,0,0,977287,119566.7,1872,.1558962,1
.3723974,502,0,1,1209596,117927,1856,.1539852,6
.3724331,503,0,0,1400072,118798.7,1876,.1593062,2
.3728172,504,0,0,1698845,120458.6,1863,.1471854,2
.3730183,505,0,0,466084,119639.6,1860,.1652553,3
.3731357,506,0,0,1802250,117531.3,1859,.1456333,3
.3732189,507,0,0,1020009,119834,1851,.1470596,0
.3734752,508,0,0,1741879,119414.6,1874,.1505749,3
.3735153,509,0,0,1417380,118252.2,1883,.1526053,0
.3735612,510,0,1,1060543,118793.4,1866,.148648,8
.3735961,511,0,0,1221912,119473.5,1889,.1548077,3
.3742682,512,0,1,1201712,119406.9,1863,.1612666,7
.3743038,513,0,0,1523023,119020.7,1888,.1529008,1
.3744726,514,0,0,1268297,117851.1,1868,.1555303,3
.3744743,515,0,0,1836170,119156,1881,.1556481,1
.3745359,516,0,0,1341830,117911.8,1886,.1618023,0
.3746262,517,0,0,1926835,117266.5,1852,.1552186,0
.3752981,518,0,0,794485,119459.7,1865,.1615491,2
.3753917,519,0,0,1595069,118214.9,1883,.1472191,2
.3754183,520,0,0,1008481,117324.6,1852,.16152,2
.3754541,521,0,1,823853,119352.1,1860,.1549589,8
.3755803,522,0,0,1309424,120051.2,1870,.1592517,1
.3756338,523,0,0,430701,119467.5,1863,.1541112,1
.375944,524,0,1,1706763,120152.7,1892,.1638863,7
.3760233,525,0,0,546090,116942.3,1857,.1685911,2
.3760412,526,0,1,1772863,118680.4,1884,.1543664,6
.3760548,527,0,1,1672515,118100.2,1876,.1563126,7
.3763427,528,0,0,1293522,116792.9,1879,.1498858,1
.376429,529,0,0,1709257,117541.3,1859,.1563256,2
.3766021,530,0,0,2349585,119001.2,1890,.158777,2
.3766179,531,0,1,2369851,119195.1,1855,.157731,9
.3767259,532,0,0,2199945,117573.6,1867,.1624301,2
.3767651,533,0,1,1333616,119044.2,1863,.1733729,6
.3767736,534,0,0,1280351,118663.7,1887,.1632986,3
.3768665,535,0,0,2473158,118568.8,1887,.152923,2
.3768803,536,0,1,1917346,119081.4,1861,.1615786,8
.3769451,537,0,1,2276554,120765.2,1853,.1574779,6
.3769459,538,0,1,1815362,118752.2,1854,.1618925,9
.3769855,539,0,0,827594,117590.9,1856,.1601096,2
.3772599,540,0,0,2413485,120174.3,1876,.1647929,2
.3773159,541,0,0,2448560,118928.1,1895,.1548455,1
.3773373,542,0,0,2215915,119012.3,1865,.167905,2
.3774695,543,0,0,1907631,119230.8,1881,.1620261,0
.3775572,544,0,0,1476981,118755.9,1889,.1582336,2
.3775973,545,0,1,1278604,119347,1892,.167825,7
.3776677,546,0,1,1319078,117034.7,1893,.1688499,6
.3777203,547,0,0,2406379,119201.5,1888,.1671831,2
.3777205,548,0,0,1347994,119863.2,1866,.1740083,1
.3779547,549,0,0,1401377,118540.9,1869,.1581643,2
.3780079,550,0,0,2429820,118311.5,1865,.1648785,4
.3780347,551,0,0,1830912,117925.7,1893,.1592662,1
.3781377,552,0,0,1602568,119870.7,1883,.1621612,2
.3781674,553,0,0,2200872,119758.1,1878,.164332,4
.3783106,554,0,0,2546459,116613,1889,.1634266,4
.3784271,555,0,0,1852576,117598.3,1875,.1692191,3
.3784977,556,0,0,1403913,118212.7,1854,.1636314,2
.3787514,557,0,0,1826984,118995.6,1861,.1703294,3
.3787672,558,0,0,670174,115772.9,1886,.1666674,2
.3789458,559,0,0,2019024,118834.5,1852,.1682596,1
.3790423,560,0,0,751782,119642.1,1860,.172126,2
.3791163,561,0,0,1362944,118952.7,1879,.1640328,1
.379137,562,0,0,932624,118798.3,1880,.161618,2
.3791802,563,0,0,1537940,119142.5,1885,.1683245,3
.3791874,564,0,0,1631336,119294.1,1881,.1731194,1
.3792387,565,0,0,1833553,117327.6,1862,.1754862,2
.3793373,566,0,0,1758905,118451.5,1877,.1784093,0
.379377,567,0,0,973920,118985.2,1866,.1735629,2
.3794304,568,0,0,2322583,118112.2,1885,.1762702,2
.3794345,569,0,0,1367137,115964.9,1883,.1722147,2
.3794366,570,0,0,1119419,119146.1,1860,.1767948,2
.3794822,571,0,0,1796416,117554.1,1870,.1631271,3
.379498,572,0,1,1166543,118683.4,1873,.1693091,6
.3796091,573,0,1,1495213,116057.7,1879,.1738452,8
.3797199,574,0,1,1120109,117939,1884,.1807967,7
.3797537,575,0,0,2669314,117967.4,1862,.1762109,2
.3801008,576,0,0,1784601,117800.8,1853,.1698515,3
.3801024,577,0,0,808104,117897.1,1859,.1826166,4
.3801698,578,0,0,1076079,119118.7,1855,.1757658,2
.380208,579,0,0,1325311,119995.1,1859,.1713215,3
.3804888,580,0,0,1072104,118474.3,1872,.1823129,3
.38058,581,0,0,2214817,117732.3,1879,.1787159,2
.380628,582,0,1,1726942,117007.6,1881,.1736968,7
.3806416,583,0,0,1164295,119777,1876,.1634448,2
.3810543,584,0,0,774633,121584.4,1874,.1738319,1
.381083,585,0,1,1554296,118498.5,1869,.1699325,7
.3812281,586,0,0,1916094,119798.3,1882,.1796779,2
.3812409,587,0,1,1997734,118983.8,1850,.1704673,7
.3813612,588,0,0,2087094,117620.8,1868,.1720763,1
.381429,589,0,0,2313495,119236.8,1866,.1769284,2
.3814803,590,0,1,1226852,117613.5,1875,.1767659,8
.3817954,591,0,0,1711070,118335,1870,.179905,0
.3820516,592,0,0,1006852,118656.5,1882,.1896126,2
.382066,593,0,1,1296065,116685.2,1854,.1774756,8
.3821093,594,0,0,2082291,117632.6,1873,.1874077,2
.3821341,595,0,0,1267354,118895.2,1881,.1769737,3
.3821689,596,0,0,2227997,118127.2,1880,.1779201,3
.3821726,597,0,0,2854539,118638.2,1875,.186598,0
.3821849,598,0,0,911171,117951,1894,.1774556,4
.3822472,599,0,0,1682874,119108.4,1882,.1755887,2
.3822823,600,0,0,1458701,119765.6,1873,.1764801,2
.3823319,601,0,0,1634181,118145.3,1874,.176472,2
.3823408,602,0,1,1811264,117331.1,1854,.1797054,7
.3825545,603,0,0,1953009,117516.8,1861,.1780548,1
.3825953,604,0,0,1337984,118386,1863,.1757617,2
.3828078,605,0,1,1626536,119705.7,1861,.1790473,5
.3828644,606,0,0,977927,118577.8,1879,.1707511,4
.3828881,607,0,1,1766991,118430,1894,.1813186,5
.3830284,608,0,0,745364,118998,1866,.1818072,3
.3831024,609,0,0,1793681,116788.3,1860,.1839884,3
.3831925,610,0,0,1683224,116290.2,1854,.1882611,2
.3833775,611,0,0,707481,118700.2,1876,.1743687,2
.3834134,612,0,0,406100,118923.5,1871,.1866407,2
.3834814,613,0,1,1241474,118359.6,1861,.1840225,7
.3835137,614,0,1,1411553,117512.7,1854,.1778949,9
.3835503,615,0,1,1142601,117106.7,1869,.1799454,7
.3835919,616,0,0,1478085,116826.3,1860,.1819534,2
.3837026,617,0,1,2018836,117644.6,1862,.1824419,7
.3842164,618,0,0,1299407,117261.6,1855,.190902,2
.384551,619,0,0,2198334,116033.8,1854,.1894389,4
.384612,620,0,1,1252474,118373.3,1880,.1892354,7
.384635,621,0,0,963443,118642.9,1851,.1872807,3
.3846394,622,0,0,1084651,118505,1890,.1911353,2
.3846564,623,0,0,1098380,117055.7,1870,.1834856,0
.3848148,624,0,0,1995144,117387,1895,.1837495,2
.3849367,625,0,1,1233886,118659.6,1860,.1869947,7
.3849564,626,0,0,2070767,117531.9,1868,.1951692,2
.3849645,627,0,0,1928728,117896.9,1879,.2000676,1
.3849926,628,0,0,1790807,119810.1,1878,.1885115,2
.3854478,629,0,0,2278619,119045.3,1893,.194514,1
.3854605,630,0,0,2118007,119135.7,1877,.1890675,1
.3855846,631,0,0,2595018,116561.5,1858,.1898784,1
.3855901,632,0,0,2937982,118305.7,1878,.1882652,2
.385671,633,0,1,1144141,118275.2,1853,.1867757,7
.3857417,634,0,0,1571143,116967,1868,.1931449,3
.3857588,635,0,0,1738104,117838.9,1866,.1897582,1
.3859138,636,0,1,1009399,119051.9,1875,.1922862,7
.3859466,637,0,0,1348036,117123.8,1873,.194576,2
.3860536,638,0,0,1426138,118080.6,1865,.1891119,3
.3860543,639,0,0,1246915,118418.1,1865,.1919035,1
.3860894,640,0,0,1169941,119205,1853,.1900226,0
.3861775,641,0,0,1968798,119010.7,1862,.1909555,1
.3862147,642,0,0,1406959,117644.6,1882,.1967855,2
.3863004,643,0,0,2559560,118100.1,1859,.1914003,2
.3863919,644,0,1,849660,118037.3,1888,.1941107,7
.3863979,645,0,0,1409461,118177.3,1854,.1851231,2
.3864087,646,0,0,1113933,115724,1869,.1925208,2
.3864117,647,0,0,1495970,119225,1893,.1928315,3
.3865454,648,0,0,671794,118509.1,1854,.1971883,1
.3867314,649,0,0,959316,116043.9,1868,.1941854,2
.3867581,650,0,0,1712836,117412.9,1859,.1989571,3
.3868386,651,0,0,1668019,117679.9,1881,.1995859,3
.3869697,652,0,1,1525704,117783.5,1866,.200964,7
.3872285,653,0,0,1788453,118544.1,1874,.1976427,0
.3872516,654,0,1,1355850,118972.6,1861,.1982284,9
.3873137,655,0,0,1579635,119432.6,1857,.1952806,3
.387327,656,0,1,1044249,119115.9,1881,.2010673,8
.3873571,657,0,0,1606696,118230,1860,.1953579,4
.3873642,658,0,1,1794929,116614.9,1891,.2053128,7
.3873989,659,0,0,1572778,118689.8,1861,.2032351,0
.3874669,660,0,1,1919814,119338.6,1880,.2020458,9
.3875552,661,0,0,970893,117387.3,1858,.1894832,2
.3876849,662,0,0,2204687,118389.2,1866,.2084426,1
.3877135,663,0,0,1042135,117038.6,1857,.2002114,0
.3877656,664,0,1,1901893,117348.6,1855,.2014643,8
.3879086,665,0,0,1558842,119558.4,1875,.1998014,2
.3880569,666,0,1,1499126,117825.9,1860,.200223,7
.3881082,667,0,0,1593168,116619.1,1851,.1974149,2
.3884313,668,0,0,667035,118269.8,1893,.1985124,2
.3886003,669,0,0,1637921,117576,1867,.2033269,2
.3886177,670,0,0,1958628,120825.3,1857,.2003749,0
.3887817,671,0,0,1707031,116906.4,1877,.2043471,2
.3888977,672,0,0,1918025,115858.7,1861,.2045653,2
.388902,673,0,0,1797544,115671.7,1854,.1981184,3
.3889208,674,0,0,1306116,118496.3,1862,.1965554,0
.3890611,675,0,1,1229449,116746.3,1889,.1989027,8
.3890699,676,0,0,981958,116479.9,1855,.2004248,2
.3891012,677,0,0,1588637,118650.4,1870,.2021322,3
.389183,678,0,0,1111084,117190.4,1885,.2003857,1
.3892086,679,0,0,1609560,115930.9,1860,.2052441,0
.3892936,680,0,1,1976202,117622,1867,.2044067,7
.389547,681,0,0,2196288,117825,1891,.2090434,3
.3895992,682,0,1,1809129,117712.1,1867,.2012815,7
.3896705,683,0,0,1240218,117875.1,1854,.2078668,3
.3898224,684,0,1,1702405,117914.8,1869,.2070045,5
.3898405,685,0,1,834255,117382.7,1855,.2065374,8
.3900489,686,0,0,1665948,117918.2,1870,.2048396,4
.3900775,687,0,0,1302901,118292.5,1895,.1997442,3
.3902545,688,0,0,1067476,116956.5,1860,.2065911,2
.3902746,689,0,0,1923753,118397.9,1854,.2092871,0
.3904509,690,0,1,1256987,116966.7,1859,.2110755,7
.3906217,691,0,1,1632357,115859.5,1883,.2098662,7
.3906749,692,0,0,2675612,116484.1,1867,.2151167,2
.3907178,693,0,0,3001209,117587.3,1855,.2138933,2
.3907217,694,0,0,1901503,118021.7,1875,.20689,1
.3907401,695,0,1,2244469,117586.4,1871,.2044785,8
.390791,696,0,0,954586,116053.9,1854,.2163588,1
.3908705,697,0,1,1910474,118074,1892,.2096371,6
.3908983,698,0,0,2825679,115769.4,1894,.2037224,1
.3909377,699,0,0,2194016,117625.5,1873,.2134841,1
.391013,700,0,0,3395946,119160.6,1890,.2108304,2
.3912856,701,0,1,2653477,116325.4,1860,.2116673,6
.3913692,702,0,0,1154468,116494.7,1888,.2101423,3
.3913749,703,0,0,2098344,115371.1,1862,.2038182,2
.3914492,704,0,0,1341572,116860.6,1863,.2093106,2
.3915061,705,0,0,1393741,119613.9,1855,.2134176,1
.391585,706,0,1,1529263,117853.7,1893,.219105,7
.3917288,707,0,0,1578539,116394.6,1858,.2063819,2
.3917528,708,0,0,2151177,118285.3,1852,.2111037,-1
.3917866,709,0,0,1961158,118198,1866,.2176683,2
.3918262,710,0,0,1406451,119753.4,1864,.21171,3
.391884,711,0,1,1479316,117804.3,1862,.2178024,9
.3920071,712,0,0,1453855,117656.9,1868,.2134067,0
.3921421,713,0,0,1804443,118325,1883,.2102053,2
.3922036,714,0,0,1363378,117821.5,1859,.2071901,2
.3922888,715,0,0,618571,118776.9,1862,.2260075,4
.3923558,716,0,0,2147160,118679.9,1874,.2197231,3
.3924704,717,0,0,716778,119320.5,1868,.2132382,1
.3926197,718,0,1,1286317,118311.3,1884,.2048409,7
.3928498,719,0,0,1402961,116925.3,1852,.2214519,2
.3930365,720,0,0,1323793,117082.8,1868,.225615,3
.3931811,721,0,0,1399208,117651,1875,.2248179,1
.393216,722,0,0,434462,117931.7,1887,.2180503,1
.3934823,723,0,0,2338298,117680.5,1875,.20455,3
.3935496,724,0,0,2105938,117067.1,1874,.2160672,2
.3935802,725,0,0,1736255,119018.2,1852,.2159252,0
.3936909,726,0,0,1516558,117581.4,1859,.2261104,2
.3936936,727,0,0,1299263,116514.3,1860,.2130119,3
.3937654,728,0,0,1405862,117285.7,1890,.210813,2
.3938386,729,0,0,2002254,116509.5,1892,.2237145,0
.393873,730,0,0,1133677,116968.5,1852,.2182049,1
.3939175,731,0,0,1143393,117575.3,1877,.2174632,1
.3939507,732,0,0,1476202,117948.1,1878,.219205,2
.394144,733,0,0,903633,115574,1885,.2270259,3
.394199,734,0,1,1269165,117579.2,1878,.2198869,9
.394239,735,0,0,1578424,116952.3,1859,.2244422,1
.3943636,736,0,1,851829,116754.5,1872,.2237507,7
.3945889,737,0,1,786369,115139.6,1867,.2144492,7
.3945896,738,0,0,885087,117042.8,1873,.2219139,1
.3946964,739,0,0,1245295,117080.5,1862,.2251536,3
.3947217,740,0,0,1774692,116564.1,1860,.2261487,4
.3947488,741,0,0,1478738,117586.8,1883,.2166903,2
.3947747,742,0,1,1457054,115622.5,1877,.2149741,7
.3947785,743,0,0,1002019,117883.1,1883,.2241044,1
.3950787,744,0,0,1343312,116984.8,1884,.2223671,1
.3951682,745,0,0,2193718,117463.5,1885,.2262908,1
.3952386,746,0,0,936469,116062.8,1864,.2242792,1
.3952735,747,0,0,1524775,117494.3,1857,.2196829,0
.3952754,748,0,0,1113042,117529.9,1855,.2147312,3
.3952998,749,0,0,1436058,118238.3,1884,.2307069,5
.3954045,750,0,1,1703936,118323.5,1855,.233457,9
.3956519,751,0,1,1471396,117645.2,1863,.224297,8
.3957493,752,0,0,1645631,118032.9,1885,.2247394,2
.3960114,753,0,0,801806,118548.9,1895,.2231984,3
.3961312,754,0,1,2136639,115851.1,1891,.2299178,6
.3962184,755,0,1,2255583,115831.5,1875,.22653,8
.3965644,756,0,0,1222254,118041.2,1892,.2318611,3
.3966899,757,0,0,2362017,116871.1,1873,.2297536,3
.3966905,758,0,0,1507226,118440.2,1875,.2232348,3
.3967492,759,0,1,1621048,116777.5,1851,.2204572,6
.3967829,760,0,0,1842021,118234.3,1877,.2198259,2
.3967864,761,0,1,1647283,116059.2,1874,.2237185,7
.3968208,762,0,1,1608639,115860.3,1864,.2171968,10
.3969013,763,0,0,1485415,117732.9,1879,.2301975,3
.396914,764,0,0,2017702,116573.1,1887,.2338588,2
.3969427,765,0,0,1505602,117293.2,1854,.2358946,3
.3969704,766,0,0,1923682,117344,1888,.2351677,1
.3969809,767,0,0,1123717,116909.4,1864,.2233227,2
.3970094,768,0,0,2127344,118407.4,1890,.2268484,3
.3971006,769,0,1,1039632,116603.6,1865,.2360702,8
.3971195,770,0,0,2037424,117310.1,1862,.2245246,2
.3971801,771,0,0,1991648,116001.2,1856,.2319734,4
.3972026,772,0,0,803833,115426.6,1892,.2296988,0
.3972454,773,0,0,1332254,116490.1,1887,.2303633,3
.3974272,774,0,0,2283482,116955.9,1889,.2317341,3
.3975424,775,0,0,2412633,116465.4,1890,.2382128,2
.3975839,776,0,0,1576835,116663.5,1872,.2417772,2
.3976624,777,0,1,2252799,116116.5,1866,.2325983,7
.3977065,778,0,0,1576532,115911.8,1869,.2289905,1
.3977313,779,0,1,1845420,118349.4,1879,.2277921,7
.3979079,780,0,0,1520892,116434,1855,.2332149,1
.3979581,781,0,0,1483354,117472.1,1853,.2274808,1
.3982587,782,0,1,959679,116901.8,1866,.241922,7
.3982589,783,0,0,678470,115191.7,1882,.2389557,3
.3982828,784,0,0,1586462,116763.1,1862,.2369993,1
.3984062,785,0,0,1006692,115602.7,1882,.2437659,3
.3984447,786,0,0,1684087,116092.6,1889,.2340821,2
.3987432,787,0,0,713428,118006.8,1882,.2367284,2
.3987854,788,0,1,1180492,116731.6,1855,.2380406,7
.3988574,789,0,0,1288067,116507.3,1878,.2513727,3
.3989752,790,0,0,1693732,117782.9,1890,.2376571,3
.3989899,791,0,0,1635453,116007.8,1868,.24024,2
.3992574,792,0,1,1098886,116003.2,1856,.2388099,6
.3993101,793,0,0,2008741,116643,1876,.2457037,3
.3993281,794,0,0,1212286,117596,1873,.2475467,2
.3993293,795,0,1,2638066,117762.3,1860,.2381196,7
.3993721,796,0,0,1150020,117588.7,1859,.241262,0
.3993877,797,0,0,1591962,117640.4,1871,.2321065,3
.3993924,798,0,1,1976727,115182.8,1880,.2453569,7
.3994111,799,0,0,2137036,117159.3,1869,.2476592,1
.3995163,800,0,0,1611058,117748.2,1877,.2411668,2
.3995588,801,0,0,1349872,116453.6,1867,.239459,1
.3995707,802,0,1,1888024,116833.3,1883,.2364446,8
.3996324,803,0,0,955529,115892.2,1876,.2453984,1
.3998673,804,0,0,1871842,116725.6,1891,.2448663,3
.399953,805,0,0,1406252,116215.6,1861,.2587843,2
.400024,806,0,1,924730,117491.8,1885,.243582,8
.4001191,807,0,1,1653596,117627.7,1875,.2451684,5
.4003888,808,0,0,1342423,117328.5,1888,.2402366,5
.4007407,809,0,0,2270663,117840.9,1890,.2387598,1
.4008709,810,0,0,1549977,116978,1871,.2426356,2
.4009123,811,0,0,1287923,114607.7,1858,.242366,1
.4009793,812,0,0,976652,116606.1,1850,.2471257,2
.4010792,813,0,0,1798624,116390.7,1858,.2403013,1
.4012851,814,0,0,2264329,116232.5,1860,.2416654,1
.4013031,815,0,0,1554307,115958,1870,.2463144,1
.4013815,816,0,0,1679634,117788.8,1883,.2512541,3
.4015221,817,0,0,1752000,117284.8,1879,.2489311,3
.4015566,818,0,1,1826520,116351.7,1872,.2417879,9
.4016278,819,0,0,1261618,117421.8,1857,.2491646,2
.401635,820,0,0,1528955,115971.2,1876,.242715,2
.4017389,821,0,0,1903426,116110.1,1884,.2530587,0
.4017957,822,0,0,1343034,116755.3,1852,.2442128,3
.4018105,823,0,0,807314,117918.2,1852,.2580863,2
.4021266,824,0,1,1112376,116546.5,1856,.251688,8
.4021743,825,0,0,1963697,116424.3,1856,.2451785,1
.4023853,826,0,1,1537825,116178.1,1864,.2460389,6
.4024268,827,0,0,1096397,117196.7,1871,.2486693,3
.4024912,828,0,0,1767028,116965.6,1870,.2528287,2
.402691,829,0,1,2422879,115262,1865,.2462144,5
.4026922,830,0,1,1553410,116638.4,1882,.2483608,7
.4027317,831,0,0,387265,116418.5,1882,.2513979,0
.4027984,832,0,1,1004123,115836.3,1863,.2498703,7
.4029634,833,0,0,1701943,116118.4,1852,.24263,2
.4029893,834,0,0,727736,117785.5,1850,.2486138,2
.4031811,835,0,1,1462315,117489.7,1890,.258253,7
.4032082,836,0,0,1463965,116135.1,1855,.2521642,3
.4032332,837,0,0,1688536,117067.1,1872,.252065,3
.4032427,838,0,1,2334375,119320.8,1883,.2519379,7
.4033217,839,0,0,73719,115419.4,1858,.2476494,3
.403422,840,0,0,1935046,115133.4,1860,.2585289,2
.4034231,841,0,0,1425918,116813,1876,.2492027,1
.4034512,842,0,1,1153320,115288,1890,.2609728,5
.4035819,843,0,0,1838415,116207.4,1886,.2492968,2
.4037319,844,0,0,1768714,118073.6,1861,.25444,1
.403741,845,0,0,845731,115610.5,1879,.2582109,1
.403874,846,0,0,1173007,116106,1864,.257558,2
.4038928,847,0,0,1809977,115656.4,1876,.2625948,2
.4042014,848,0,1,954837,115751.9,1889,.2561594,5
.4042062,849,0,0,1115333,116338.4,1863,.2547415,4
.4043012,850,0,0,1264694,114229.9,1886,.2576519,0
.4043192,851,0,0,1354346,116483.4,1875,.2565396,3
.4044994,852,0,0,1375193,114803.2,1860,.2612453,3
.4045478,853,0,1,633311,114871.1,1870,.2508143,8
.4046566,854,0,1,549507,115936.2,1861,.2516653,7
.4047577,855,0,1,741034,118365.8,1893,.2549273,5
.4048021,856,0,1,1341014,118135.8,1889,.263493,7
.4048824,857,0,0,897823,116055,1895,.2650882,0
.4049702,858,0,1,2212003,114706.3,1869,.2565686,7
.4050391,859,0,0,1443359,114915.1,1854,.2630607,2
.4051302,860,0,0,1597509,115103.3,1887,.2633932,1
.4051389,861,0,1,1135263,115698.1,1856,.2640312,6
.4051991,862,0,1,1495264,116317.9,1886,.2619241,8
.4053262,863,0,0,1364765,115381.4,1859,.2572054,3
.4053854,864,0,0,2663164,118683.8,1889,.2551478,1
.4055472,865,0,0,1472189,114048.1,1893,.2583808,1
.40556,866,0,0,1409577,117888,1881,.2509841,1
.4055952,867,0,0,282758,115559.7,1860,.2613288,1
.4055992,868,0,1,1977812,115494.4,1881,.2654769,6
.4056296,869,0,0,1163529,116655.1,1886,.2608124,2
.4056738,870,0,0,1667051,116461.4,1857,.2655007,1
.4057062,871,0,1,1706935,116043.5,1892,.2568133,7
.4057208,872,0,0,1293198,116609.8,1891,.259322,3
.4057254,873,0,0,855657,114692.5,1882,.2619656,2
.4057967,874,0,0,1807266,115060.2,1863,.254279,4
.4059155,875,0,0,1180279,114923.5,1892,.2628117,2
.4059197,876,0,0,2060950,117131.4,1893,.2681943,4
.406018,877,0,0,541455,116868,1865,.2665703,1
.4060731,878,0,0,1457050,115169.2,1871,.2619934,4
.4062959,879,0,1,2398436,115663.3,1863,.2610702,6
.4064027,880,0,0,1178990,116486.6,1870,.2711356,2
.406452,881,0,0,1493261,115591.9,1895,.265894,2
.4065506,882,0,0,1047562,115347.5,1888,.2729537,1
.4066941,883,0,0,1046129,117165.1,1889,.2716441,2
.4069833,884,0,0,1310107,114870.4,1860,.2661683,0
.4070552,885,0,0,1631467,115676.1,1890,.2662841,0
.4070832,886,0,0,786058,116195.8,1894,.2652418,1
.4071975,887,0,0,978363,117128.7,1889,.2646688,3
.4074171,888,0,0,1845889,116297,1880,.2700796,1
.4074368,889,0,0,1681770,115454.2,1862,.2587349,3
.4074425,890,0,0,350865,115866.4,1878,.2678314,2
.4074964,891,0,0,1455128,117490.1,1857,.2692196,2
.4075241,892,0,0,536905,117246.5,1854,.2672627,3
.4076175,893,0,0,1110831,115230.6,1850,.2680832,1
.407668,894,0,0,888263,116699.7,1866,.2640278,2
.4077199,895,0,0,532607,115630.1,1894,.2619415,2
.4078133,896,0,0,1805830,114820.2,1856,.268445,1
.4078754,897,0,0,1056417,115153.4,1890,.2689465,1
.4079197,898,0,0,1283254,116970.3,1879,.2672026,1
.4079707,899,0,1,1905992,117658.7,1866,.2677823,6
.4080338,900,0,0,1188574,117639.4,1865,.276273,3
.4080486,901,0,0,1701558,118006.7,1893,.2736181,0
.4080538,902,0,0,1676725,116104.7,1853,.2741156,3
.4081167,903,0,0,1407792,116706.4,1862,.269755,1
.4081512,904,0,0,1652187,116591.7,1852,.2720886,2
.408172,905,0,0,2038611,114673,1892,.2695403,2
.4081728,906,0,0,1299776,114897.7,1880,.2710908,3
.408205,907,0,1,1476852,116172.8,1867,.2774052,6
.4082223,908,0,0,1410300,117198.4,1890,.2607364,3
.4083701,909,0,1,1330492,115624.2,1853,.2703063,7
.4084718,910,0,0,2032747,115584.6,1874,.279207,2
.4085191,911,0,0,2244080,116276.6,1862,.2711945,2
.4086709,912,0,0,1424725,114936.1,1868,.2733538,2
.4088901,913,0,0,1412006,115055.1,1863,.2681615,2
.4089308,914,0,0,1197902,116355.1,1886,.2708456,0
.4090551,915,0,0,1135251,114580.9,1892,.2736729,2
.4090582,916,0,0,1434790,116449.6,1882,.2719782,4
.4092148,917,0,0,1539899,114808.9,1881,.2844231,1
.4092247,918,0,1,1719132,114761.8,1856,.2718025,5
.4093215,919,0,0,1137817,114750.1,1860,.2718772,2
.4093643,920,0,0,1511463,114309.1,1851,.2796717,2
