"","year","hh_id","ev_purchase_year","electricity_use","treat","post"
"683",2007,63,NA,1064.826,0,0
"684",2008,63,NA,895.1641,0,0
"685",2009,63,NA,940.7656,0,0
"686",2010,63,NA,811.866,0,0
"687",2011,63,NA,-16.30688,0,0
"688",2012,63,NA,345.105,0,0
"689",2013,63,NA,-484.8304,0,1
"690",2014,63,NA,0.0029297,0,1
"691",2015,63,NA,-455.9202,0,1
"692",2016,63,NA,-1153.853,0,1
"693",2017,63,NA,-996.2268,0,1
"694",2007,64,NA,987.5798,0,0
"695",2008,64,NA,791.7521,0,0
"696",2009,64,NA,1188.636,0,0
"697",2010,64,NA,757.1311,0,0
"698",2011,64,NA,296.4829,0,0
"699",2012,64,NA,327.4377,0,0
"700",2013,64,NA,-271.8065,0,1
"701",2014,64,NA,-137.98,0,1
"702",2015,64,NA,-619.8225,0,1
"703",2016,64,NA,-1083.067,0,1
"704",2017,64,NA,-1070.698,0,1
"705",2007,65,NA,991.5022,0,0
"706",2008,65,NA,938.7028,0,0
"707",2009,65,NA,1087.104,0,0
"708",2010,65,NA,768.2783,0,0
"709",2011,65,NA,55.36914,0,0
"710",2012,65,NA,206.1588,0,0
"711",2013,65,NA,-367.5436,0,1
"712",2014,65,NA,-189.6975,0,1
"713",2015,65,NA,-558.7836,0,1
"714",2016,65,NA,-1011.377,0,1
"715",2017,65,NA,-1013.23,0,1
"716",2007,66,NA,1002.61,0,0
"717",2008,66,NA,751.2366,0,0
"718",2009,66,NA,1071.362,0,0
"719",2010,66,NA,781.2153,0,0
"720",2011,66,NA,183.2489,0,0
"721",2012,66,NA,482.0188,0,0
"722",2013,66,NA,-191.1545,0,1
"723",2014,66,NA,-167.0044,0,1
"724",2015,66,NA,-188.0198,0,1
"725",2016,66,NA,-1269.906,0,1
"726",2017,66,NA,-1101.379,0,1
"727",2007,67,NA,983.588,0,0
"728",2008,67,NA,869.3011,0,0
"729",2009,67,NA,1324.999,0,0
"730",2010,67,NA,766.6194,0,0
"731",2011,67,NA,106.5538,0,0
"732",2012,67,NA,470.6548,0,0
"733",2013,67,NA,-389.4691,0,1
"734",2014,67,NA,-117.79,0,1
"735",2015,67,NA,-609.0106,0,1
"736",2016,67,NA,-1113.422,0,1
"737",2017,67,NA,-904.686,0,1
"738",2007,68,NA,1106.838,0,0
"739",2008,68,NA,701.3777,0,0
"740",2009,68,NA,1020.851,0,0
"741",2010,68,NA,892.3811,0,0
"742",2011,68,NA,-95.06042,0,0
"743",2012,68,NA,420.8652,0,0
"744",2013,68,NA,-165.3782,0,1
"745",2014,68,NA,-216.0671,0,1
"746",2015,68,NA,-506.0061,0,1
"747",2016,68,NA,-1028.347,0,1
"748",2017,68,NA,-1045.133,0,1
"749",2007,69,NA,1118.785,0,0
"750",2008,69,NA,819.7527,0,0
"751",2009,69,NA,1207.146,0,0
"752",2010,69,NA,691.5021,0,0
"753",2011,69,NA,265.9128,0,0
"754",2012,69,NA,519.9011,0,0
"755",2013,69,NA,-329.4266,0,1
"756",2014,69,NA,-298.1061,0,1
"757",2015,69,NA,-451.3972,0,1
"758",2016,69,NA,-1186.847,0,1
"759",2017,69,NA,-1030.669,0,1
"760",2007,70,NA,935.3446,0,0
"761",2008,70,NA,779.2655,0,0
"762",2009,70,NA,1264.48,0,0
"763",2010,70,NA,831.2021,0,0
"764",2011,70,NA,36.93689,0,0
"765",2012,70,NA,363.0396,0,0
"766",2013,70,NA,-516.9969,0,1
"767",2014,70,NA,-225.3296,0,1
"768",2015,70,NA,-555.2596,0,1
"769",2016,70,NA,-1207.751,0,1
"770",2017,70,NA,-869.4292,0,1
"771",2007,71,NA,1121.007,0,0
"772",2008,71,NA,878.7073,0,0
"773",2009,71,NA,1172.249,0,0
"774",2010,71,NA,826.7839,0,0
"775",2011,71,NA,17.71606,0,0
"776",2012,71,NA,450.7634,0,0
"777",2013,71,NA,-405.886,0,1
"778",2014,71,NA,-149.2168,0,1
"779",2015,71,NA,-554.2253,0,1
"780",2016,71,NA,-1005.655,0,1
"781",2017,71,NA,-976.9033,0,1
"782",2007,72,NA,942.9257,0,0
"783",2008,72,NA,760.4541,0,0
"784",2009,72,NA,1088.521,0,0
"785",2010,72,NA,873.3489,0,0
"786",2011,72,NA,-40.65356,0,0
"787",2012,72,NA,374.4031,0,0
"788",2013,72,NA,-30.94238,0,1
"789",2014,72,NA,-49.21289,0,1
"790",2015,72,NA,-519.9753,0,1
"791",2016,72,NA,-1066.138,0,1
"792",2017,72,NA,-976.1904,0,1
"793",2007,73,NA,951.3687,0,0
"794",2008,73,NA,842.1714,0,0
"795",2009,73,NA,1159.018,0,0
"796",2010,73,NA,993.3618,0,0
"797",2011,73,NA,101.1608,0,0
"798",2012,73,NA,264.6115,0,0
"799",2013,73,NA,-357.8536,0,1
"800",2014,73,NA,-257.668,0,1
"801",2015,73,NA,-485.4464,0,1
"802",2016,73,NA,-989.8383,0,1
"803",2017,73,NA,-1063.784,0,1
"804",2007,74,NA,1198.017,0,0
"805",2008,74,NA,936.1912,0,0
"806",2009,74,NA,1073.617,0,0
"807",2010,74,NA,918.6667,0,0
"808",2011,74,NA,-0.8770752,0,0
"809",2012,74,NA,416.6416,0,0
"810",2013,74,NA,-411.2294,0,1
"811",2014,74,NA,-61.28711,0,1
"812",2015,74,NA,-570.7335,0,1
"813",2016,74,NA,-1163.131,0,1
"814",2017,74,NA,-890.52,0,1
"815",2007,75,NA,972.6254,0,0
"816",2008,75,NA,730.012,0,0
"817",2009,75,NA,1402.315,0,0
"818",2010,75,NA,775.6864,0,0
"819",2011,75,NA,72.34119,0,0
"820",2012,75,NA,381.8999,0,0
"821",2013,75,NA,-310.6794,0,1
"822",2014,75,NA,-239.7981,0,1
"823",2015,75,NA,-527.7593,0,1
"824",2016,75,NA,-1278.578,0,1
"825",2017,75,NA,-933.6406,0,1
"826",2007,76,NA,952.4718,0,0
"827",2008,76,NA,734.1931,0,0
"828",2009,76,NA,954.8912,0,0
"829",2010,76,NA,644.7767,0,0
"830",2011,76,NA,47.00879,0,0
"831",2012,76,NA,262.0526,0,0
"832",2013,76,NA,-237.8696,0,1
"833",2014,76,NA,-111.8843,0,1
"834",2015,76,NA,-604.2291,0,1
"835",2016,76,NA,-1064.68,0,1
"836",2017,76,NA,-1100.413,0,1
"837",2007,77,NA,1079.963,0,0
"838",2008,77,NA,870.3723,0,0
"839",2009,77,NA,1021.432,0,0
"840",2010,77,NA,992.438,0,0
"841",2011,77,NA,43.28796,0,0
"842",2012,77,NA,111.2046,0,0
"843",2013,77,NA,-316.4626,0,1
"844",2014,77,NA,-51.69531,0,1
"845",2015,77,NA,-486.0353,0,1
"846",2016,77,NA,-1067.132,0,1
"847",2017,77,NA,-1087.223,0,1
"848",2007,78,NA,1018.626,0,0
"849",2008,78,NA,739.9476,0,0
"850",2009,78,NA,853.1583,0,0
"851",2010,78,NA,931.6973,0,0
"852",2011,78,NA,-35.89111,0,0
"853",2012,78,NA,356.625,0,0
"854",2013,78,NA,-232.488,0,1
"855",2014,78,NA,-222.3683,0,1
"856",2015,78,NA,-547.0776,0,1
"857",2016,78,NA,-962.9576,0,1
"858",2017,78,NA,-1071.671,0,1
"859",2007,79,NA,932.6208,0,0
"860",2008,79,NA,788.869,0,0
"861",2009,79,NA,1072.154,0,0
"862",2010,79,NA,879.6245,0,0
"863",2011,79,NA,81.90063,0,0
"864",2012,79,NA,549.3413,0,0
"865",2013,79,NA,-440.1187,0,1
"866",2014,79,NA,-284.967,0,1
"867",2015,79,NA,-664.8065,0,1
"868",2016,79,NA,-1092.73,0,1
"869",2017,79,NA,-1163.261,0,1
"870",2007,80,NA,854.6429,0,0
"871",2008,80,NA,840.3116,0,0
"872",2009,80,NA,1320.27,0,0
"873",2010,80,NA,733.036,0,0
"874",2011,80,NA,-85.44092,0,0
"875",2012,80,NA,419.4387,0,0
"876",2013,80,NA,-282.0697,0,1
"877",2014,80,NA,-37.73828,0,1
"878",2015,80,NA,-522.928,0,1
"879",2016,80,NA,-1240.969,0,1
"880",2017,80,NA,-1107.477,0,1
"881",2007,81,NA,1124.046,0,0
"882",2008,81,NA,753.2952,0,0
"883",2009,81,NA,1137.872,0,0
"884",2010,81,NA,909.4822,0,0
"885",2011,81,NA,53.82043,0,0
"886",2012,81,NA,402.4729,0,0
"887",2013,81,NA,-316.472,0,1
"888",2014,81,NA,-200.6143,0,1
"889",2015,81,NA,-650.6464,0,1
"890",2016,81,NA,-1049.972,0,1
"891",2017,81,NA,-1236.763,0,1
"892",2007,82,NA,1024.413,0,0
"893",2008,82,NA,844.7444,0,0
"894",2009,82,NA,1085.806,0,0
"895",2010,82,NA,863.6372,0,0
"896",2011,82,NA,-95.25256,0,0
"897",2012,82,NA,530.897,0,0
"898",2013,82,NA,-415.9028,0,1
"899",2014,82,NA,-275.6182,0,1
"900",2015,82,NA,-346.8228,0,1
"901",2016,82,NA,-1185.025,0,1
"902",2017,82,NA,-1097.36,0,1
"903",2007,83,NA,899.9272,0,0
"904",2008,83,NA,856.621,0,0
"905",2009,83,NA,1106.989,0,0
"906",2010,83,NA,921.3125,0,0
"907",2011,83,NA,112.8402,0,0
"908",2012,83,NA,399.8259,0,0
"909",2013,83,NA,-376.3936,0,1
"910",2014,83,NA,-347.5356,0,1
"911",2015,83,NA,-563.5228,0,1
"912",2016,83,NA,-1067.67,0,1
"913",2017,83,NA,-1121.204,0,1
"914",2007,84,NA,1028.468,0,0
"915",2008,84,NA,882.1686,0,0
"916",2009,84,NA,1017.28,0,0
"917",2010,84,NA,697.4683,0,0
"918",2011,84,NA,-14.20972,0,0
"919",2012,84,NA,420.0596,0,0
"920",2013,84,NA,-266.7983,0,1
"921",2014,84,NA,-112.3774,0,1
"922",2015,84,NA,-529.739,0,1
"923",2016,84,NA,-1285.309,0,1
"924",2017,84,NA,-990.6382,0,1
"925",2007,85,NA,1192.425,0,0
"926",2008,85,NA,874.2498,0,0
"927",2009,85,NA,1067.164,0,0
"928",2010,85,NA,604.1226,0,0
"929",2011,85,NA,-12.47388,0,0
"930",2012,85,NA,393.8281,0,0
"931",2013,85,NA,-402.8983,0,1
"932",2014,85,NA,-126.6743,0,1
"933",2015,85,NA,-559.8115,0,1
"934",2016,85,NA,-1014.273,0,1
"935",2017,85,NA,-944.6355,0,1
"936",2007,86,NA,1010.509,0,0
"937",2008,86,NA,843.2423,0,0
"938",2009,86,NA,1148.512,0,0
"939",2010,86,NA,917.9138,0,0
"940",2011,86,NA,136.2799,0,0
"941",2012,86,NA,338.9902,0,0
"942",2013,86,NA,-592.3812,0,1
"943",2014,86,NA,-196.1062,0,1
"944",2015,86,NA,-553.1854,0,1
"945",2016,86,NA,-986.6642,0,1
"946",2017,86,NA,-1048.156,0,1
"947",2007,87,NA,1060.283,0,0
"948",2008,87,NA,921.4508,0,0
"949",2009,87,NA,1226.361,0,0
"950",2010,87,NA,848.6533,0,0
"951",2011,87,NA,148.1414,0,0
"952",2012,87,NA,283.8097,0,0
"953",2013,87,NA,-185.6659,0,1
"954",2014,87,NA,-193.4624,0,1
"955",2015,87,NA,-430.5464,0,1
"956",2016,87,NA,-1123.877,0,1
"957",2017,87,NA,-1063.13,0,1
"958",2007,88,NA,1059.495,0,0
"959",2008,88,NA,813.7471,0,0
"960",2009,88,NA,1101.275,0,0
"961",2010,88,NA,981.939,0,0
"962",2011,88,NA,-21.36328,0,0
"963",2012,88,NA,267.621,0,0
"964",2013,88,NA,-291.8406,0,1
"965",2014,88,NA,-41.31641,0,1
"966",2015,88,NA,-649.1316,0,1
"967",2016,88,NA,-1161.791,0,1
"968",2017,88,NA,-1115.121,0,1
"969",2007,89,NA,871.4109,0,0
"970",2008,89,NA,879.687,0,0
"971",2009,89,NA,1353.285,0,0
"972",2010,89,NA,822.0908,0,0
"973",2011,89,NA,-130.9625,0,0
"974",2012,89,NA,403.7388,0,0
"975",2013,89,NA,-35.14185,0,1
"976",2014,89,NA,-82.82471,0,1
"977",2015,89,NA,-697.6315,0,1
"978",2016,89,NA,-1085.049,0,1
"979",2017,89,NA,-1116.095,0,1
"980",2007,90,NA,963.0096,0,0
"981",2008,90,NA,762.364,0,0
"982",2009,90,NA,1095.419,0,0
"983",2010,90,NA,772.9379,0,0
"984",2011,90,NA,-42.16028,0,0
"985",2012,90,NA,445.2112,0,0
"986",2013,90,NA,-430.9165,0,1
"987",2014,90,NA,-155.4722,0,1
"988",2015,90,NA,-362.5266,0,1
"989",2016,90,NA,-938.51,0,1
"990",2017,90,NA,-1040.79,0,1
"991",2007,91,NA,1117.125,0,0
"992",2008,91,NA,651.8337,0,0
"993",2009,91,NA,1262.114,0,0
"994",2010,91,NA,753.3619,0,0
"995",2011,91,NA,124.5326,0,0
"996",2012,91,NA,416.8066,0,0
"997",2013,91,NA,-262.9537,0,1
"998",2014,91,NA,-192.9854,0,1
"999",2015,91,NA,-687.899,0,1
"1000",2016,91,NA,-1144.142,0,1
"1001",2017,91,NA,-1167.452,0,1
"1002",2007,92,NA,1150.804,0,0
"1003",2008,92,NA,856.6515,0,0
"1004",2009,92,NA,1334.876,0,0
"1005",2010,92,NA,782.2228,0,0
"1006",2011,92,NA,92.8689,0,0
"1007",2012,92,NA,481.7578,0,0
"1008",2013,92,NA,-330.0677,0,1
"1009",2014,92,NA,-287.9861,0,1
"1010",2015,92,NA,-311.7844,0,1
"1011",2016,92,NA,-990.5887,0,1
"1012",2017,92,NA,-1077.326,0,1
"1013",2007,93,NA,924.2147,0,0
"1014",2008,93,NA,923.6984,0,0
"1015",2009,93,NA,1068.705,0,0
"1016",2010,93,NA,721.9735,0,0
"1017",2011,93,NA,145.183,0,0
"1018",2012,93,NA,625.5728,0,0
"1019",2013,93,NA,-323.2426,0,1
"1020",2014,93,NA,-357.4963,0,1
"1021",2015,93,NA,-654.4691,0,1
"1022",2016,93,NA,-1223.947,0,1
"1023",2017,93,NA,-919.0229,0,1
"1024",2007,94,NA,1004.258,0,0
"1025",2008,94,NA,898.0491,0,0
"1026",2009,94,NA,1155.658,0,0
"1027",2010,94,NA,919.0132,0,0
"1028",2011,94,NA,-16.99304,0,0
"1029",2012,94,NA,616.4226,0,0
"1030",2013,94,NA,-288.3732,0,1
"1031",2014,94,NA,-193.6008,0,1
"1032",2015,94,NA,-408.02,0,1
"1033",2016,94,NA,-959.6904,0,1
"1034",2017,94,NA,-1024.094,0,1
"1035",2007,95,NA,1125.198,0,0
"1036",2008,95,NA,879.2231,0,0
"1037",2009,95,NA,1069.572,0,0
"1038",2010,95,NA,774.1553,0,0
"1039",2011,95,NA,-149.3396,0,0
"1040",2012,95,NA,453.4849,0,0
"1041",2013,95,NA,-334.0565,0,1
"1042",2014,95,NA,-226.0145,0,1
"1043",2015,95,NA,-758.9849,0,1
"1044",2016,95,NA,-1106.1,0,1
"1045",2017,95,NA,-1043.074,0,1
"1046",2007,96,NA,979.4867,0,0
"1047",2008,96,NA,780.1819,0,0
"1048",2009,96,NA,1044.708,0,0
"1049",2010,96,NA,935.708,0,0
"1050",2011,96,NA,200.1865,0,0
"1051",2012,96,NA,480.436,0,0
"1052",2013,96,NA,-461.063,0,1
"1053",2014,96,NA,-439.5789,0,1
"1054",2015,96,NA,-487.8807,0,1
"1055",2016,96,NA,-1076.944,0,1
"1056",2017,96,NA,-1045.551,0,1
"1057",2007,97,NA,1014.67,0,0
"1058",2008,97,NA,670.132,0,0
"1059",2009,97,NA,1113.082,0,0
"1060",2010,97,NA,815.415,0,0
"1061",2011,97,NA,231.4479,0,0
"1062",2012,97,NA,492.7942,0,0
"1063",2013,97,NA,-195.7887,0,1
"1064",2014,97,NA,-127.0684,0,1
"1065",2015,97,NA,-438.3159,0,1
"1066",2016,97,NA,-1136.088,0,1
"1067",2017,97,NA,-1077.192,0,1
"1068",2007,98,NA,852.8392,0,0
"1069",2008,98,NA,814.3218,0,0
"1070",2009,98,NA,1148.013,0,0
"1071",2010,98,NA,780.9976,0,0
"1072",2011,98,NA,11.96167,0,0
"1073",2012,98,NA,571.2188,0,0
"1074",2013,98,NA,-287.0736,0,1
"1075",2014,98,NA,-118.6982,0,1
"1076",2015,98,NA,-408.8479,0,1
"1077",2016,98,NA,-1080.852,0,1
"1078",2017,98,NA,-826.6445,0,1
"1079",2007,99,NA,1179.246,0,0
"1080",2008,99,NA,711.5392,0,0
"1081",2009,99,NA,1242.012,0,0
"1082",2010,99,NA,759.7839,0,0
"1083",2011,99,NA,-167.0638,0,0
"1084",2012,99,NA,618.418,0,0
"1085",2013,99,NA,-390.0078,0,1
"1086",2014,99,NA,-163.5437,0,1
"1087",2015,99,NA,-612.3445,0,1
"1088",2016,99,NA,-1142.515,0,1
"1089",2017,99,NA,-1049.936,0,1
"1090",2007,100,NA,934.7323,0,0
"1091",2008,100,NA,963.801,0,0
"1092",2009,100,NA,1318.316,0,0
"1093",2010,100,NA,856.0254,0,0
"1094",2011,100,NA,120.4027,0,0
"1095",2012,100,NA,195.744,0,0
"1096",2013,100,NA,-380.8492,0,1
"1097",2014,100,NA,-103.6992,0,1
"1098",2015,100,NA,-534.4644,0,1
"1099",2016,100,NA,-1051.395,0,1
"1100",2017,100,NA,-922.676,0,1
"1101",2007,101,NA,1009.714,0,0
"1102",2008,101,NA,757.941,0,0
"1103",2009,101,NA,1147.185,0,0
"1104",2010,101,NA,861.2031,0,0
"1105",2011,101,NA,-138.1835,0,0
"1106",2012,101,NA,310.4697,0,0
"1107",2013,101,NA,-408.2378,0,1
"1108",2014,101,NA,15.26221,0,1
"1109",2015,101,NA,-523.451,0,1
"1110",2016,101,NA,-1073.845,0,1
"1111",2017,101,NA,-1077.763,0,1
"1112",2007,102,NA,998.8665,0,0
"1113",2008,102,NA,829.6111,0,0
"1114",2009,102,NA,1110.131,0,0
"1115",2010,102,NA,830.562,0,0
"1116",2011,102,NA,-62.3573,0,0
"1117",2012,102,NA,388.8545,0,0
"1118",2013,102,NA,-359.6342,0,1
"1119",2014,102,NA,-108.4209,0,1
"1120",2015,102,NA,-523.7804,0,1
"1121",2016,102,NA,-1168.578,0,1
"1122",2017,102,NA,-1089.855,0,1
"1123",2007,103,NA,1211.121,0,0
"1124",2008,103,NA,791.7173,0,0
"1125",2009,103,NA,961.2401,0,0
"1126",2010,103,NA,644.6403,0,0
"1127",2011,103,NA,-97.8938,0,0
"1128",2012,103,NA,381.6685,0,0
"1129",2013,103,NA,-236.4244,0,1
"1130",2014,103,NA,-52.5625,0,1
"1131",2015,103,NA,-352.9873,0,1
"1132",2016,103,NA,-1093.67,0,1
"1133",2017,103,NA,-1035.495,0,1
"1134",2007,104,NA,1076.482,0,0
"1135",2008,104,NA,784.8474,0,0
"1136",2009,104,NA,1109.169,0,0
"1137",2010,104,NA,901.2559,0,0
"1138",2011,104,NA,167.4777,0,0
"1139",2012,104,NA,153.0132,0,0
"1140",2013,104,NA,-448.6812,0,1
"1141",2014,104,NA,-158.7605,0,1
"1142",2015,104,NA,-413.1724,0,1
"1143",2016,104,NA,-1171.708,0,1
"1144",2017,104,NA,-763.1028,0,1
"1145",2007,105,NA,1166.719,0,0
"1146",2008,105,NA,835.2593,0,0
"1147",2009,105,NA,948.1875,0,0
"1148",2010,105,NA,1011.955,0,0
"1149",2011,105,NA,8.209717,0,0
"1150",2012,105,NA,411.4824,0,0
"1151",2013,105,NA,-403.6997,0,1
"1152",2014,105,NA,18.26367,0,1
"1153",2015,105,NA,-580.5953,0,1
"1154",2016,105,NA,-1052.119,0,1
"1155",2017,105,NA,-1101.104,0,1
"1156",2007,106,NA,948.5057,0,0
"1157",2008,106,NA,938.397,0,0
"1158",2009,106,NA,1078.524,0,0
"1159",2010,106,NA,888.5791,0,0
"1160",2011,106,NA,126.2238,0,0
"1161",2012,106,NA,471.9922,0,0
"1162",2013,106,NA,-147.9456,0,1
"1163",2014,106,NA,-130.4097,0,1
"1164",2015,106,NA,-590.5074,0,1
"1165",2016,106,NA,-1160.895,0,1
"1166",2017,106,NA,-1136.895,0,1
"1167",2007,107,NA,865.5411,0,0
"1168",2008,107,NA,833.02,0,0
"1169",2009,107,NA,1085.147,0,0
"1170",2010,107,NA,767.1383,0,0
"1171",2011,107,NA,297.3589,0,0
"1172",2012,107,NA,545.4751,0,0
"1173",2013,107,NA,-175.8777,0,1
"1174",2014,107,NA,-181.5137,0,1
"1175",2015,107,NA,-520.2629,0,1
"1176",2016,107,NA,-998.4501,0,1
"1177",2017,107,NA,-884.1387,0,1
"1178",2007,108,NA,1014.365,0,0
"1179",2008,108,NA,754.8235,0,0
"1180",2009,108,NA,1112.358,0,0
"1181",2010,108,NA,853.3711,0,0
"1182",2011,108,NA,142.5776,0,0
"1183",2012,108,NA,461.0298,0,0
"1184",2013,108,NA,-119.3706,0,1
"1185",2014,108,NA,-219.7279,0,1
"1186",2015,108,NA,-463.7969,0,1
"1187",2016,108,NA,-962.332,0,1
"1188",2017,108,NA,-916.1641,0,1
"1189",2007,109,NA,1075.517,0,0
"1190",2008,109,NA,747.5769,0,0
"1191",2009,109,NA,1072.019,0,0
"1192",2010,109,NA,817.6379,0,0
"1193",2011,109,NA,-73.2594,0,0
"1194",2012,109,NA,462.6299,0,0
"1195",2013,109,NA,-289.6169,0,1
"1196",2014,109,NA,-262.0118,0,1
"1197",2015,109,NA,-525.2108,0,1
"1198",2016,109,NA,-1059.408,0,1
"1199",2017,109,NA,-1106.35,0,1
"1200",2007,110,NA,942.0267,0,0
"1201",2008,110,NA,799.9738,0,0
"1202",2009,110,NA,1014.883,0,0
"1203",2010,110,NA,795.4254,0,0
"1204",2011,110,NA,92.38086,0,0
"1205",2012,110,NA,474.7629,0,0
"1206",2013,110,NA,-207.1365,0,1
"1207",2014,110,NA,-131.5037,0,1
"1208",2015,110,NA,-594.0763,0,1
"1209",2016,110,NA,-1060.6,0,1
"1210",2017,110,NA,-866.3691,0,1
"1211",2007,111,NA,831.4423,0,0
"1212",2008,111,NA,941.327,0,0
"1213",2009,111,NA,1148.925,0,0
"1214",2010,111,NA,880.2729,0,0
"1215",2011,111,NA,42.50342,0,0
"1216",2012,111,NA,443.2637,0,0
"1217",2013,111,NA,-306.8276,0,1
"1218",2014,111,NA,-331.54,0,1
"1219",2015,111,NA,-552.7289,0,1
"1220",2016,111,NA,-1105.632,0,1
"1221",2017,111,NA,-1190.147,0,1
"1222",2007,112,NA,998.4495,0,0
"1223",2008,112,NA,763.1909,0,0
"1224",2009,112,NA,1100.006,0,0
"1225",2010,112,NA,837.3379,0,0
"1226",2011,112,NA,-57.12561,0,0
"1227",2012,112,NA,472.3325,0,0
"1228",2013,112,NA,-445.8297,0,1
"1229",2014,112,NA,-148.8757,0,1
"1230",2015,112,NA,-291.0498,0,1
"1231",2016,112,NA,-1242.776,0,1
"1232",2017,112,NA,-978.8483,0,1
"1233",2007,113,NA,998.8682,0,0
"1234",2008,113,NA,897.7864,0,0
"1235",2009,113,NA,1247.227,0,0
"1236",2010,113,NA,918.2783,0,0
"1237",2011,113,NA,47.23022,0,0
"1238",2012,113,NA,453.8333,0,0
"1239",2013,113,NA,-252.7234,0,1
"1240",2014,113,NA,-405.1525,0,1
"1241",2015,113,NA,-454.2081,0,1
"1242",2016,113,NA,-943.0406,0,1
"1243",2017,113,NA,-896.1943,0,1
"1244",2007,114,NA,1008.536,0,0
"1245",2008,114,NA,681.884,0,0
"1246",2009,114,NA,1064.928,0,0
"1247",2010,114,NA,917.0317,0,0
"1248",2011,114,NA,-61.59607,0,0
"1249",2012,114,NA,359.0132,0,0
"1250",2013,114,NA,-451.1763,0,1
"1251",2014,114,NA,-226.8497,0,1
"1252",2015,114,NA,-443.8599,0,1
"1253",2016,114,NA,-1218.159,0,1
"1254",2017,114,NA,-1071.489,0,1
"1255",2007,115,NA,953.9574,0,0
"1256",2008,115,NA,704.8531,0,0
"1257",2009,115,NA,1073.382,0,0
"1258",2010,115,NA,801.9351,0,0
"1259",2011,115,NA,17.052,0,0
"1260",2012,115,NA,453.1912,0,0
"1261",2013,115,NA,-390.9136,0,1
"1262",2014,115,NA,-113.2913,0,1
"1263",2015,115,NA,-362.7227,0,1
"1264",2016,115,NA,-1034.133,0,1
"1265",2017,115,NA,-988.4677,0,1
"1266",2007,116,NA,934.1656,0,0
"1267",2008,116,NA,774.9961,0,0
"1268",2009,116,NA,1187.075,0,0
"1269",2010,116,NA,852.1372,0,0
"1270",2011,116,NA,60.80664,0,0
"1271",2012,116,NA,553.3354,0,0
"1272",2013,116,NA,-317.6731,0,1
"1273",2014,116,NA,-134.573,0,1
"1274",2015,116,NA,-460.3573,0,1
"1275",2016,116,NA,-1165.055,0,1
"1276",2017,116,NA,-1009.999,0,1
"1277",2007,117,NA,1063.846,0,0
"1278",2008,117,NA,733.7288,0,0
"1279",2009,117,NA,1060.808,0,0
"1280",2010,117,NA,823.3533,0,0
"1281",2011,117,NA,-12.78149,0,0
"1282",2012,117,NA,400.3313,0,0
"1283",2013,117,NA,-233.2295,0,1
"1284",2014,117,NA,-173.865,0,1
"1285",2015,117,NA,-444.3916,0,1
"1286",2016,117,NA,-1027.111,0,1
"1287",2017,117,NA,-1128.422,0,1
"1288",2007,118,NA,953.7684,0,0
"1289",2008,118,NA,855.2114,0,0
"1290",2009,118,NA,1243.181,0,0
"1291",2010,118,NA,845.9648,0,0
"1292",2011,118,NA,-85.62878,0,0
"1293",2012,118,NA,335.9109,0,0
"1294",2013,118,NA,-278.4015,0,1
"1295",2014,118,NA,-273.3529,0,1
"1296",2015,118,NA,-384.2896,0,1
"1297",2016,118,NA,-1207.909,0,1
"1298",2017,118,NA,-732.5486,0,1
"1299",2007,119,NA,1157.341,0,0
"1300",2008,119,NA,789.0394,0,0
"1301",2009,119,NA,1258.105,0,0
"1302",2010,119,NA,689.6836,0,0
"1303",2011,119,NA,171.4119,0,0
"1304",2012,119,NA,335.0732,0,0
"1305",2013,119,NA,-466.4867,0,1
"1306",2014,119,NA,-270.6538,0,1
"1307",2015,119,NA,-551.4081,0,1
"1308",2016,119,NA,-1155.251,0,1
"1309",2017,119,NA,-1063.108,0,1
"1310",2007,120,NA,1158.773,0,0
"1311",2008,120,NA,641.0259,0,0
"1312",2009,120,NA,1112.369,0,0
"1313",2010,120,NA,720.7941,0,0
"1314",2011,120,NA,-196.8499,0,0
"1315",2012,120,NA,102.1644,0,0
"1316",2013,120,NA,-317.599,0,1
"1317",2014,120,NA,-262.7654,0,1
"1318",2015,120,NA,-590.6902,0,1
"1319",2016,120,NA,-1111.672,0,1
"1320",2017,120,NA,-1094.36,0,1
"1321",2007,121,NA,1178.737,0,0
"1322",2008,121,NA,722.1625,0,0
"1323",2009,121,NA,1135.593,0,0
"1324",2010,121,NA,952.4478,0,0
"1325",2011,121,NA,-52.02454,0,0
"1326",2012,121,NA,218.7904,0,0
"1327",2013,121,NA,-272.8525,0,1
"1328",2014,121,NA,-283.171,0,1
"1329",2015,121,NA,-417.106,0,1
"1330",2016,121,NA,-1307.405,0,1
"1331",2017,121,NA,-1146.706,0,1
"1332",2007,122,NA,1226.896,0,0
"1333",2008,122,NA,912.9156,0,0
"1334",2009,122,NA,1124.905,0,0
"1335",2010,122,NA,904.5491,0,0
"1336",2011,122,NA,12.40991,0,0
"1337",2012,122,NA,509.9014,0,0
"1338",2013,122,NA,-314.6156,0,1
"1339",2014,122,NA,-66.55762,0,1
"1340",2015,122,NA,-630.7019,0,1
"1341",2016,122,NA,-1080.002,0,1
"1342",2017,122,NA,-932.4802,0,1
"1343",2007,123,NA,1186.349,0,0
"1344",2008,123,NA,829.9467,0,0
"1345",2009,123,NA,967.3429,0,0
"1346",2010,123,NA,787.4209,0,0
"1347",2011,123,NA,-29.89697,0,0
"1348",2012,123,NA,489.6484,0,0
"1349",2013,123,NA,-277.866,0,1
